Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
12-11-2018,22:48:32,3.0,26780.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,4.0,0.3,114.0,11.4,Critical,credit_card
22-11-2018,01:37:38,8.0,25955.0,Female,Web,Member,Auto & Accessories,Car Media Players,140.0,4.0,0.3,32.0,3.2,Medium,credit_card
17-11-2018,10:32:19,4.0,10308.0,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,4.0,0.1,122.6,12.3,Medium,e_wallet
08-12-2018,15:00:44,8.0,48192.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.2,30.0,3.0,Critical,money_order
04-09-2018,14:36:46,5.0,21903.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,5.0,0.3,8.5,0.9,Medium,credit_card
03-01-2018,13:05:20,5.0,49154.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,4.0,0.1,160.0,16.0,High,credit_card
04-05-2018,11:28:12,6.0,40283.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.2,72.0,7.2,Medium,money_order
06-06-2018,13:44:18,4.0,56729.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,5.0,0.1,10.8,1.1,High,credit_card
03-05-2018,16:07:37,9.0,24791.0,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.3,23.7,2.4,Medium,money_order
04-09-2018,18:42:39,5.0,29309.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.1,148.7,14.9,High,credit_card
14-05-2018,19:24:10,5.0,38755.0,Female,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.2,54.4,5.4,High,credit_card
02-03-2018,20:02:37,3.0,54281.0,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,5.0,0.1,120.5,12.0,Medium,credit_card
09-10-2018,20:36:52,2.0,55845.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,5.0,0.3,19.5,1.9,High,money_order
18-10-2018,18:46:35,2.0,12217.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,4.0,0.3,19.1,1.9,Critical,money_order
10-01-2018,11:08:53,2.0,35903.0,Female,Web,Member,Auto & Accessories,Tyre,250.0,5.0,0.3,120.0,12.0,Medium,credit_card
30-06-2018,12:54:58,6.0,35187.0,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,5.0,0.1,14.4,1.4,High,credit_card
03-05-2018,11:57:49,5.0,49131.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.3,18.0,1.8,High,money_order
30-03-2018,16:45:59,6.0,42161.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.3,23.7,2.4,High,debit_card
20-07-2018,13:58:31,8.0,17494.0,Female,Web,Guest,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.3,141.8,14.2,High,credit_card
07-12-2018,22:17:27,10.0,23202.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.3,43.2,4.3,High,credit_card
04-06-2018,11:47:46,5.0,40976.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,4.0,0.3,88.8,8.9,Medium,e_wallet
29-05-2018,16:12:48,4.0,55216.0,Female,Web,Member,Auto & Accessories,Car Body Covers,117.0,5.0,0.2,25.3,2.5,High,credit_card
05-12-2018,21:24:53,4.0,37620.0,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.3,23.8,2.4,High,credit_card
11-01-2018,09:33:12,5.0,30219.0,Male,Web,Guest,Auto & Accessories,Tyre,250.0,1.0,0.1,165.0,16.5,High,credit_card
26-02-2018,15:40:04,7.0,58768.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,5.0,0.3,14.4,1.4,Medium,money_order
21-05-2018,17:00:35,3.0,47318.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.3,27.0,2.7,Medium,e_wallet
21-11-2018,10:33:13,10.0,15915.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,5.0,0.2,22.6,2.3,Critical,credit_card
08-04-2018,21:07:51,1.0,51719.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,5.0,0.1,139.5,13.9,High,credit_card
10-06-2018,11:04:26,9.0,57290.0,Female,Web,Member,Auto & Accessories,Car Media Players,140.0,4.0,0.3,37.6,3.8,High,credit_card
26-04-2018,00:22:41,10.0,26852.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.2,118.3,11.8,Medium,credit_card
23-12-2018,11:20:04,2.0,23325.0,Female,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.3,32.3,3.2,Medium,e_wallet
02-07-2018,13:17:23,8.0,25677.0,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,4.0,0.2,28.6,2.9,Medium,credit_card
12-09-2018,09:28:14,7.0,59465.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.3,145.0,14.5,Medium,credit_card
02-07-2018,18:42:38,6.0,41271.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,5.0,0.2,14.4,1.4,Medium,credit_card
11-10-2018,22:11:23,7.0,51957.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.2,54.0,5.4,High,e_wallet
04-11-2018,21:26:44,4.0,56816.0,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.1,30.6,3.1,High,credit_card
24-12-2018,19:51:16,5.0,47959.0,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.1,144.1,14.4,Medium,credit_card
28-05-2018,23:17:07,10.0,10752.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.2,57.2,5.7,Critical,credit_card
09-07-2018,22:59:16,8.0,24082.0,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,4.0,0.3,88.8,8.9,High,credit_card
12-04-2018,22:33:11,2.0,35607.0,Female,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.2,34.7,3.5,Medium,money_order
24-07-2018,22:15:59,5.0,16901.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.2,33.3,3.3,High,money_order
25-08-2018,16:14:47,2.0,22670.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,5.0,0.1,157.5,15.8,High,credit_card
15-09-2018,17:18:21,8.0,37676.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,5.0,0.3,14.4,1.4,Medium,money_order
06-11-2018,14:38:01,4.0,40596.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,4.0,0.3,13.5,1.4,High,credit_card
22-06-2018,19:04:11,9.0,53359.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.3,16.9,1.7,High,e_wallet
30-09-2018,21:08:47,9.0,51138.0,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,5.0,0.1,139.5,13.9,Medium,credit_card
02-11-2018,13:00:21,1.0,54645.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,4.0,0.2,48.8,4.9,Medium,money_order
10-12-2018,22:01:34,6.0,12553.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,4.0,0.3,105.7,10.6,High,money_order
18-05-2018,15:47:22,1.0,43734.0,Female,Web,Member,Auto & Accessories,Car Body Covers,117.0,5.0,0.2,25.3,2.5,High,e_wallet
02-12-2018,15:06:54,8.0,10972.0,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.1,35.6,3.6,High,credit_card
15-11-2018,20:28:02,8.0,45679.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.3,155.0,15.5,Critical,credit_card
24-01-2018,19:11:35,7.0,42368.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.3,36.0,3.6,High,credit_card
21-05-2018,16:31:12,6.0,18908.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,5.0,0.3,10.8,1.1,Medium,money_order
04-10-2018,13:27:48,5.0,53694.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,5.0,0.3,11.2,1.1,Medium,credit_card
05-07-2018,10:30:20,1.0,29110.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.1,148.7,14.9,High,money_order
06-02-2018,18:08:22,5.0,54400.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.2,57.2,5.7,High,credit_card
24-04-2018,19:05:35,2.0,15631.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.3,118.3,11.8,Medium,money_order
06-04-2018,18:41:25,9.0,29086.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.3,19.5,1.9,Critical,credit_card
19-03-2018,23:15:17,2.0,57856.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,5.0,0.3,8.5,0.9,High,credit_card
30-01-2018,15:55:01,2.0,14041.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.2,160.0,16.0,Medium,credit_card
30-06-2018,21:33:10,5.0,31590.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.3,24.0,2.4,High,credit_card
01-11-2018,16:59:05,2.0,39633.0,Female,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.3,54.0,5.4,Medium,credit_card
01-11-2018,20:44:34,5.0,54109.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.3,30.6,3.1,Medium,credit_card
06-10-2018,14:49:38,2.0,32274.0,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,5.0,0.3,116.4,11.6,Medium,e_wallet
18-11-2018,23:15:23,2.0,46486.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.3,55.8,5.6,High,credit_card
23-01-2018,16:29:52,4.0,45451.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,4.0,0.2,114.1,11.4,Medium,credit_card
24-05-2018,18:04:31,4.0,23072.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,4.0,0.1,32.3,3.2,High,credit_card
15-05-2018,09:08:59,1.0,33025.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.1,34.5,3.4,High,credit_card
09-11-2018,07:17:34,1.0,39726.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,4.0,0.2,150.0,15.0,High,credit_card
20-12-2018,21:54:34,3.0,13113.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.3,24.0,2.4,Critical,credit_card
24-04-2018,22:55:10,5.0,34727.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.3,27.0,2.7,High,credit_card
26-03-2018,10:24:59,1.0,31382.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,4.0,0.3,20.3,2.0,High,credit_card
17-06-2018,19:40:55,4.0,31278.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.2,141.8,14.2,Medium,credit_card
05-02-2018,14:48:14,3.0,37941.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.3,48.8,4.9,High,credit_card
25-10-2018,11:57:12,1.0,36927.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,4.0,0.3,97.2,9.7,Critical,money_order
15-07-2018,02:11:15,1.0,36613.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.1,34.7,3.5,Medium,credit_card
18-12-2018,11:36:04,5.0,12934.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,5.0,0.3,14.4,1.4,Critical,credit_card
04-01-2018,15:07:21,4.0,23884.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.3,145.0,14.5,High,credit_card
27-11-2018,15:04:59,2.0,29648.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.3,36.0,3.6,High,credit_card
20-05-2018,21:31:23,10.0,20401.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,4.0,0.3,13.5,1.4,High,money_order
16-10-2018,07:34:44,2.0,26585.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.3,24.9,2.5,Medium,e_wallet
13-02-2018,18:12:51,10.0,48769.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.1,148.7,14.9,Medium,credit_card
14-11-2018,15:30:22,6.0,49205.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.3,53.0,5.3,High,e_wallet
16-04-2018,12:29:37,8.0,13476.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.1,126.8,12.7,Medium,credit_card
16-11-2018,00:40:20,8.0,40974.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.2,30.0,3.0,High,e_wallet
21-04-2018,21:24:19,5.0,44129.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,5.0,0.1,32.1,3.2,Medium,credit_card
07-05-2018,15:23:10,8.0,55999.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.2,160.0,16.0,Critical,credit_card
16-07-2018,15:21:38,6.0,40275.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,4.0,0.3,18.0,1.8,Medium,credit_card
04-06-2018,15:07:34,1.0,10555.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.1,18.0,1.8,High,credit_card
08-08-2018,22:22:54,8.0,52258.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.3,16.9,1.7,High,credit_card
05-01-2018,20:09:56,1.0,54966.0,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,4.0,0.1,141.8,14.2,Medium,e_wallet
25-09-2018,14:56:04,3.0,39523.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.3,39.0,3.9,High,money_order
06-03-2018,12:33:21,6.0,40001.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,5.0,0.3,78.3,7.8,High,credit_card
09-10-2018,01:44:49,4.0,37267.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.2,30.0,3.0,Critical,credit_card
06-07-2018,07:20:14,3.0,12042.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,5.0,0.1,32.1,3.2,Medium,credit_card
07-03-2018,20:38:18,5.0,42466.0,Female,Web,Member,Auto & Accessories,Tyre,250.0,5.0,0.3,107.5,10.8,High,credit_card
19-03-2018,12:39:44,2.0,19340.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.1,72.0,7.2,Medium,credit_card
22-10-2018,15:36:58,6.0,29177.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.2,27.0,2.7,High,credit_card
27-04-2018,18:39:50,7.0,22020.0,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.3,28.3,2.8,Medium,money_order
13-12-2018,06:48:39,7.0,42850.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.2,141.8,14.2,High,money_order
18-03-2018,12:55:41,1.0,10727.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,4.0,0.2,48.8,4.9,High,credit_card
04-08-2018,19:06:04,5.0,29847.0,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,5.0,0.3,78.3,7.8,Medium,credit_card
02-10-2018,21:34:16,10.0,45771.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,5.0,0.2,25.3,2.5,Medium,credit_card
22-04-2018,15:25:44,7.0,40526.0,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,5.0,0.3,8.5,0.9,Medium,credit_card
24-12-2018,22:02:22,10.0,45811.0,Female,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.1,167.5,16.8,High,credit_card
21-09-2018,18:03:58,2.0,40082.0,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.1,24.0,2.4,High,credit_card
09-02-2018,19:56:19,9.0,47296.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,4.0,0.2,13.5,1.4,Critical,credit_card
21-12-2018,17:01:41,4.0,50711.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,4.0,0.1,29.4,2.9,Critical,money_order
26-05-2018,14:23:57,1.0,47375.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.1,146.4,14.6,Medium,money_order
20-07-2018,19:23:21,10.0,22297.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.1,58.6,5.9,High,credit_card
24-04-2018,00:31:33,4.0,36879.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.1,126.8,12.7,Medium,e_wallet
13-06-2018,18:32:59,5.0,12635.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.2,32.3,3.2,Medium,e_wallet
19-10-2018,16:11:57,6.0,23067.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.2,35.6,3.6,Critical,credit_card
23-09-2018,21:14:56,3.0,37814.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.3,147.5,14.8,High,e_wallet
21-04-2018,10:16:47,5.0,50053.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,5.0,0.3,14.4,1.4,Medium,money_order
19-09-2018,07:24:54,10.0,26628.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,5.0,0.2,10.8,1.1,Medium,money_order
13-12-2018,19:06:38,10.0,41931.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,5.0,0.3,5.5,0.6,Medium,money_order
11-11-2018,16:13:27,1.0,55198.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,4.0,0.2,132.5,13.3,Medium,credit_card
29-12-2018,18:08:00,1.0,32890.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.3,46.0,4.6,High,money_order
10-10-2018,13:43:30,2.0,56298.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.3,99.4,9.9,Medium,credit_card
15-11-2018,20:51:44,9.0,24699.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,4.0,0.3,13.6,1.4,High,credit_card
29-09-2018,22:31:37,7.0,15227.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.2,33.3,3.3,Medium,credit_card
16-06-2018,15:06:44,8.0,12460.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,4.0,0.3,120.0,12.0,Medium,credit_card
02-09-2018,20:32:50,6.0,26869.0,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.2,72.0,7.2,Medium,credit_card
29-10-2018,08:16:35,8.0,48193.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.1,54.0,5.4,Medium,credit_card
26-02-2018,00:23:35,3.0,25191.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.3,22.6,2.3,High,credit_card
20-03-2018,21:37:35,6.0,53172.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.3,139.5,13.9,High,e_wallet
24-09-2018,20:07:22,3.0,29803.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.1,57.2,5.7,Critical,credit_card
13-10-2018,22:03:50,3.0,13002.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.3,124.7,12.5,Medium,credit_card
02-09-2018,17:34:41,4.0,23101.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,5.0,0.3,13.6,1.4,High,credit_card
08-04-2018,02:07:46,7.0,42545.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.3,33.3,3.3,High,credit_card
05-08-2018,12:18:08,5.0,36518.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.3,132.5,13.3,Medium,credit_card
21-06-2018,11:08:14,2.0,55202.0,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,4.0,0.3,18.0,1.8,High,credit_card
03-09-2018,11:53:18,2.0,12788.0,Female,Web,Member,Auto & Accessories,Car Mat,54.0,4.0,0.1,13.5,1.4,Medium,credit_card
26-06-2018,19:00:49,3.0,20670.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,5.0,0.3,11.2,1.1,Medium,credit_card
23-07-2018,12:20:12,9.0,54757.0,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.3,130.2,13.0,High,e_wallet
02-10-2018,11:59:53,1.0,13613.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.3,48.8,4.9,High,credit_card
21-11-2018,11:21:23,7.0,59852.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,4.0,0.3,105.7,10.6,Critical,money_order
05-04-2018,15:52:26,9.0,57472.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,5.0,0.3,13.6,1.4,Critical,credit_card
20-09-2018,11:33:57,7.0,35749.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.3,28.6,2.9,High,e_wallet
28-04-2018,21:52:00,2.0,14470.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.3,162.5,16.3,Medium,credit_card
23-12-2018,18:28:32,5.0,58665.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.3,36.0,3.6,Medium,credit_card
21-11-2018,21:15:52,6.0,31395.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.3,27.0,2.7,Critical,money_order
02-11-2018,12:06:58,6.0,36118.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,4.0,0.3,20.3,2.0,Medium,credit_card
23-09-2018,01:17:39,3.0,16689.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,5.0,0.3,104.8,10.5,Critical,credit_card
01-05-2018,20:58:47,8.0,47684.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,4.0,0.3,32.0,3.2,Medium,credit_card
15-08-2018,14:37:36,3.0,42607.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,4.0,0.3,105.7,10.6,High,credit_card
06-10-2018,12:14:02,1.0,57010.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.3,26.5,2.6,Medium,credit_card
17-04-2018,15:28:17,10.0,49586.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.1,35.6,3.6,Critical,credit_card
24-04-2018,16:15:05,3.0,14247.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.3,140.0,14.0,High,credit_card
30-04-2018,10:14:09,2.0,37344.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,5.0,0.3,14.4,1.4,Medium,credit_card
11-04-2018,15:53:40,9.0,25182.0,Female,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.3,54.0,5.4,High,credit_card
07-11-2018,16:33:44,6.0,38173.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.3,16.9,1.7,Critical,credit_card
24-04-2018,16:40:20,5.0,15390.0,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.1,146.4,14.6,High,credit_card
04-05-2018,21:00:10,1.0,43828.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,4.0,0.2,48.8,4.9,Critical,e_wallet
02-04-2018,11:23:14,7.0,26944.0,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,5.0,0.3,99.4,9.9,Medium,credit_card
11-10-2018,11:17:59,10.0,31342.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,5.0,0.3,7.8,0.8,High,money_order
08-12-2018,16:00:39,2.0,56240.0,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.3,26.2,2.6,Critical,e_wallet
08-08-2018,23:20:32,5.0,58436.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,5.0,0.2,145.0,14.5,Critical,credit_card
18-10-2018,14:46:51,4.0,31631.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.3,36.0,3.6,Medium,credit_card
04-12-2018,16:52:43,7.0,46892.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.3,54.0,5.4,Medium,money_order
14-06-2018,13:21:54,2.0,52387.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.1,32.9,3.3,Medium,credit_card
01-11-2018,13:30:49,5.0,23088.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.2,137.1,13.7,High,credit_card
29-11-2018,17:06:45,5.0,34783.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,5.0,0.1,53.0,5.3,Medium,credit_card
15-12-2018,15:03:09,9.0,15848.0,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,5.0,0.3,88.8,8.9,Critical,money_order
18-03-2018,20:42:14,4.0,50073.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,5.0,0.1,31.2,3.1,High,money_order
27-11-2018,13:14:04,4.0,35210.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.1,35.6,3.6,High,e_wallet
11-07-2018,12:41:24,8.0,54048.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.2,165.0,16.5,High,credit_card
05-12-2018,12:55:58,10.0,21286.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,4.0,0.3,18.0,1.8,Medium,credit_card
26-08-2018,17:21:52,6.0,59914.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.2,54.0,5.4,Medium,credit_card
11-01-2018,11:05:30,2.0,55669.0,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.3,29.4,2.9,High,credit_card
17-07-2018,11:11:38,9.0,24886.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.3,132.5,13.3,High,e_wallet
01-12-2018,21:44:15,6.0,56978.0,Female,Web,Member,Auto & Accessories,Car Media Players,140.0,4.0,0.1,54.4,5.4,Critical,credit_card
10-10-2018,19:54:44,3.0,37711.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.3,109.9,11.0,Medium,credit_card
25-07-2018,17:28:52,6.0,18119.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,4.0,0.1,32.3,3.2,High,credit_card
05-12-2018,09:14:28,10.0,41258.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,5.0,0.3,8.5,0.9,Medium,credit_card
30-06-2018,13:39:42,2.0,31931.0,Female,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.1,165.0,16.5,Medium,credit_card
22-02-2018,12:22:40,6.0,46942.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.3,36.0,3.6,Critical,e_wallet
25-08-2018,13:02:15,2.0,42015.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.1,27.0,2.7,High,money_order
17-03-2018,22:47:33,4.0,53494.0,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.1,30.6,3.1,Medium,credit_card
03-11-2018,10:41:12,4.0,16523.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.3,137.1,13.7,High,credit_card
03-10-2018,11:32:48,2.0,57333.0,Female,Web,Member,Auto & Accessories,Car Media Players,140.0,5.0,0.3,39.0,3.9,High,credit_card
